,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
464,466,467,467,467,485,5865,MotherJones,5865,The 3 reasons Republicans might vote down Trump’s tax bill,angry,Real,1,80,5.9,17.0,146.3,-0.212,-0.17,0.01,0.0,0.38,1.37,0.54,0.0,1.1,0.44,0.96,0.0,0.0,2.18,1.62,1.25,0.36,0.0,0.59,0.05,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.500226021,0.204720885,0.295053095,0.002967136,0.22420752,0.77282536,0.227067158,0.006269901,0.364338845,0.00043236,0.396591514,0.0022478420000000003,0.003052356
465,467,468,468,468,486,1633,MotherJones,1633,The Republican campaign in Virginia is all about preserving “our” Confederate statues,angry,Real,1,-1,-3.5,14.1,146.3,-0.337,0.221,0.091,2.5,0.0,0.65,0.0,0.01,0.54,0.87,0.0,0.0,0.0,1.67,0.0,2.83,0.0,1.95,0.14,1.41,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0.406532764,0.201331243,0.392135948,0.0,0.902067661,0.097932383,0.225109383,0.000231959,0.07606294,1.01e-05,0.500552118,1.49e-06,0.198032022
466,468,469,469,469,487,5562,MotherJones,5562,Is Citizens United to blame for the disastrous GOP tax bill?,angry,Real,1,44,7.5,4.5,126.7,-0.17,-0.086,0.04,2.08,0.14,0.14,1.24,0.0,1.45,0.0,0.67,0.3,0.49,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0.3852997420000001,0.435490429,0.17920982800000002,0.053077187000000005,0.657606304,0.289316565,0.22179231,0.000371691,0.012803194,0.000588277,0.762254655,1.01e-06,0.002188827
467,469,470,470,470,488,12389,MotherJones,12389,Trump wants to install a reliable mouthpiece on Russia at the CIA,angry,Real,1,-1,10.9,21.8,129.9,-0.179,0.011,0.001,0.71,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.7,0.49,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.365514427,0.489176154,0.14530943300000002,0.0031986790000000003,0.0,0.996801317,0.218186945,0.006523006,0.374159336,0.000324586,0.075052626,0.194966033,0.130787447
468,470,471,471,471,489,17778,MotherJones,17778,Donald Trump's lawyer accidentally made the case for seating Doug Jones right away,angry,Real,1,-1,9.3,-1.6,133.5,-0.056,-0.081,0.011,1.43,0.0,0.0,0.84,1.5,3.79,0.0,0.0,1.72,0.81,1.31,1.1,1.39,1.01,0.08,1.67,0.4,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.482177883,0.319717467,0.198104694,0.096742079,0.903257906,0.0,0.206675515,2.9e-07,0.00712599,0.007898294,0.772880375,2.17e-08,0.005419556999999999
469,471,472,472,472,491,16088,MotherJones,16088,Trump starts morning by calling for the prosecution of his political opponents,angry,Real,1,129,2.6,6.5,131.3,-0.083,0.077,-0.08,0.55,0.0,2.86,0.23,0.52,1.94,0.39,1.15,0.0,0.27,0.63,0.01,0.32,0.0,1.54,0.89,0.73,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0.5064057710000001,0.472511321,0.0210829,0.0,0.0,1.0,0.14297454099999998,0.003116823,0.564252973,0.002214338,0.278274775,0.008025604,0.001140983
470,472,473,473,473,493,9502,MotherJones,9502,Eric Trump stands to profit bigly from sweetheart real estate deal with his dad,angry,Real,1,-1,-6.0,8.6,129.5,-0.128,0.095,-0.044,2.18,0.54,1.71,0.0,0.02,0.0,0.0,0.69,0.57,0.86,0.96,0.44,1.48,0.0,0.49,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363570273,0.511625648,0.12480402,0.166974291,0.0,0.8330257529999999,0.12106628,0.000119067,0.521573365,0.001027202,0.266489744,0.006945664,0.082778707
471,473,474,474,474,494,6029,MotherJones,6029,Inside the shadowy world of America's 10 biggest gunmakers,angry,Real,1,-1,6.0,20.4,134.6,-0.162,0.141,-0.084,2.67,3.08,1.18,1.25,1.23,0.15,0.0,1.41,1.85,1.53,1.44,0.56,0.92,0.0,1.11,0.0,0.47,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.40276581,0.407013029,0.190221176,0.0,0.06754864,0.932451367,0.118492492,0.000149041,0.050536282,0.0008853789999999998,0.388307422,1.01e-06,0.441628397
472,474,475,475,475,495,3532,MotherJones,3532,Lindsey Graham no longer thinks Donald Trump is a “xenophobic” bigot,angry,Real,1,94,10.3,19.8,129.8,0.044,-0.14,0.04,0.86,0.93,0.36,0.38,1.56,0.1,0.19,1.17,2.01,0.72,0.99,0.0,0.89,0.0,1.48,0.14,0.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.329864532,0.6282079220000001,0.041927572,0.0,1.0,0.0,0.109836601,8.57e-09,0.065416291,0.010065095,0.603848219,1.5e-08,0.210833803
473,475,476,476,476,496,9556,MotherJones,9556,10 great things Trump has given America in the last year,angry,Real,1,-1,0.6,8.3,149.5,0.022,0.205,-0.08,0.0,0.0,0.06,0.0,0.0,1.49,0.46,0.0,0.0,0.0,0.33,0.0,0.09,0.0,0.28,0.36,0.66,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.493394375,0.446292132,0.060313545,0.124717787,0.0,0.875282228,0.086097971,0.000717057,0.067491904,0.009564267,0.310614675,0.011340248,0.514173865
474,476,477,477,477,497,1624,MotherJones,1624,Donald Trump's voter fraud commission is being sued by one of its own commissioners,angry,Real,1,-1,-10.6,16.1,125.2,-0.046,0.194,-0.108,0.06,0.14,0.27,0.26,0.52,0.0,0.22,0.63,0.0,0.95,1.14,1.18,0.0,0.0,0.0,0.91,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.471521616,0.398571819,0.129906505,0.0,0.0,1.0,0.08031822,0.000109383,0.897569776,0.00019945,0.002697206,0.01773477,0.001371212
475,477,478,478,478,498,3515,MotherJones,3515,"The Trump administration will end protected status for 200,000 Salvadorans",angry,Real,1,-1,2.4,14.3,164.4,-0.364,-0.161,-0.019,0.0,0.0,0.0,0.08,0.8,1.78,0.67,0.0,0.0,0.0,0.45,0.0,1.04,0.0,2.09,0.8,0.0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0.501364291,0.274059415,0.224576324,0.0,0.85053879,0.14946125400000002,0.07421685,9.65e-05,0.295709342,0.007705046,0.612893999,0.006205403000000001,0.003172793
476,478,479,479,479,500,17616,nypost,17616,Teen sues over paramedic allegedly fondling her breasts after seizure,happy,Real,1,-1,17.1,16.8,153.0,-0.101,0.071,-0.045,0.0,0.0,0.0,0.3,2.08,2.8,1.17,2.02,1.75,2.11,1.18,0.87,2.61,0.0,1.76,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0.502165496,0.354732335,0.143102184,0.070178203,0.929821789,0.0,2.24e-14,3.12e-36,2.27e-21,1.0,4.7e-18,4.7799999999999995e-17,2.25e-08
477,479,480,480,480,501,5980,nypost,5980,This guy collects scissors — and calls it art!,happy,Real,1,-1,14.8,14.6,143.7,0.017,-0.06,0.033,0.18,0.0,0.0,0.0,3.64,3.82,1.72,3.29,3.92,1.41,0.0,0.0,0.0,0.0,2.57,1.41,0.59,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0.391508341,0.608491719,0.0,0.122156948,0.877843082,0.0,3.1599999999999997e-22,0.0,6.429999999999999e-23,1.0,1.64e-19,2.3e-17,3.3700000000000004e-11
478,480,481,481,481,502,2596,nypost,2596,US Army likes Mindy Kaling’s tweet mocking Trump,happy,Real,1,-1,5.4,9.7,133.9,-0.17,-0.015,-0.035,0.0,0.0,0.0,0.0,1.57,1.52,0.95,0.9,1.75,1.25,0.76,0.0,2.17,0.0,1.51,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.27227062,0.727729321,0.0,0.122713722,0.8397715090000001,0.037514757,2.02e-16,0.0,5.99e-21,1.0,2.15e-13,4.31e-08,8.82e-09
479,481,482,482,482,503,10698,nypost,10698,Prince Harry is engaged to Meghan Markle,happy,Real,1,-1,10.2,4.2,126.3,0.011,-0.111,0.054000000000000006,0.25,0.0,0.0,1.47,0.92,1.4,0.0,2.66,3.45,2.47,0.0,0.0,1.48,0.0,2.91,0.47,0.33,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,8.64e-22,0.0,2.77e-28,1.0,3.470000000000001e-21,5.39e-14,2.09e-10
480,482,483,483,483,504,6405,nypost,6405,Darren Criss is engaged,happy,Real,1,-1,-3.4,20.5,149.5,-0.042,0.239,-0.217,1.42,1.75,0.0,0.0,1.71,1.57,0.0,1.62,3.07,0.66,0.0,0.0,0.0,0.0,2.61,0.63,0.0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.259836942,0.740163028,0.0,0.101359002,0.473680168,0.4249608520000001,6.91e-09,1.99e-14,7.639999999999999e-10,0.999999881,1.2199999999999998e-07,3.05e-13,4.04e-09
481,483,484,484,484,505,19139,nypost,19139,Companies are paying employees to stay healthy,happy,Real,1,-1,10.2,8.1,141.5,0.08900000000000001,-0.062,0.113,0.54,0.0,0.59,0.0,1.6,0.34,0.21,2.02,2.85,1.83,0.0,0.0,0.0,0.0,2.57,0.23,0.0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0.532587171,0.328973204,0.13843964,0.108524188,0.332407773,0.559068024,6.04e-12,5.47e-27,3.4999999999999996e-17,0.999999404,2.42e-14,1.09e-09,6.36e-07
482,484,485,485,485,506,8912,nypost,8912,"La La Anthony: ""Only I know what’s going on"" with Carmelo",happy,Real,1,-1,10.6,13.9,136.4,0.052000000000000005,-0.024,0.058,1.09,1.86,0.0,0.36,0.12,0.73,0.0,0.0,1.76,1.07,0.0,0.19,0.89,0.0,0.65,0.0,0.16,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.314686835,0.685313106,0.0,0.0,0.0,1.0,9.7e-10,1.49e-22,5.08e-14,0.99999845,4.31e-10,1.02e-12,1.5e-06
483,485,486,486,486,507,19729,nypost,19729,40 years of @PageSix: The most delicious feuds,happy,Real,1,-1,13.8,26.3,156.6,0.025,-0.209,0.121,0.0,0.75,0.0,0.0,1.25,1.28,0.0,1.85,2.61,1.12,0.0,0.0,0.35,0.0,0.97,0.0,0.03,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.260951757,0.7390482429999999,0.0,0.054056078,0.52197212,0.423971772,2.12e-12,4.18e-24,7.56e-15,0.999998212,1.82e-12,1.51e-13,1.75e-06
484,486,487,487,487,508,17232,nypost,17232,"Woman pleads guilty to marrying mom, who was once married to son",happy,Real,1,-1,4.5,20.9,129.2,-0.069,-0.023,0.129,0.0,0.0,0.0,0.0,3.36,2.8,1.95,2.73,2.88,2.91,0.0,0.0,0.73,0.0,2.21,0.0,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.316735864,0.683264077,0.0,0.040003229,0.573173225,0.386823595,6.58e-07,4.94e-10,1.44e-07,0.999997973,6.73e-07,1.39e-12,4.71e-07
485,487,488,488,488,509,8390,nypost,8390,EXCLUSIVE: Siggy Flicker quit #RHONJ after the cast bullied her,happy,Real,1,-1,14.6,14.1,129.7,-0.024,-0.075,0.12,0.64,0.16,0.0,0.34,1.48,0.86,0.16,2.06,1.76,0.95,0.25,0.24,0.48,0.0,0.62,0.0,0.0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.356859982,0.643140018,0.0,0.212975174,0.0,0.7870248559999999,4.31e-08,9.24e-23,6.12e-15,0.999997377,1.69e-10,7.439999999999999e-10,2.57e-06
486,488,489,489,489,510,11413,nypost,11413,This is the luckiest passenger ever,happy,Real,1,-1,14.8,16.2,137.9,0.062,-0.01,0.05,0.43,0.0,0.0,0.0,2.03,0.3,0.0,2.13,2.7,2.38,0.0,0.0,1.12,0.0,2.25,0.64,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.236726984,0.76327306,0.0,0.0,0.0,1.0,1.88e-09,1.92e-20,3.37e-13,0.999994993,9.08e-10,3.44e-06,1.55e-06
487,489,490,490,490,511,17497,nypost,17497,"Plastic surgeon says Janet Jackson’s nose appears to be ""collapsing""",happy,Real,1,-1,-3.5,5.8,140.1,-0.195,0.101,-0.03,1.24,0.0,1.15,0.0,0.41,1.13,0.62,0.25,1.41,1.49,0.45,0.02,0.68,0.0,1.54,0.0,0.23,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.252959907,0.747040093,0.0,0.0,0.0,1.0,4.43e-07,2.710000000000001e-15,2.33e-07,0.999994159,1.09e-07,3.34e-08,5.02e-06
488,490,491,491,491,512,9757,nypost,9757,Andy Cohen and Melissa Gorga sued for $30 million,happy,Real,1,-1,-5.0,8.1,130.0,0.132,0.096,-0.14,0.85,1.71,0.0,0.55,0.82,0.77,0.0,1.67,2.49,1.15,0.0,0.0,0.2,0.0,1.96,0.0,0.0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.283025235,0.716974735,0.0,0.004618105,0.0,0.995381892,1.15e-09,7.240000000000002e-15,1.95e-12,0.999991417,1.3699999999999998e-09,1.98e-09,8.58e-06
489,491,492,492,492,513,19374,nypost,19374,"EXCLUSIVE: Billy Bush and his wife, Sydney Davis, are trying to reconcile",happy,Real,1,-1,-4.1,1.7,124.2,-0.012,0.062,0.052000000000000005,0.0,0.0,0.0,0.0,1.92,1.87,0.42,1.36,2.89,1.7,0.0,0.0,0.25,0.0,1.38,0.55,0.0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0.262227267,0.7377727629999999,0.0,0.0,0.0,1.0,1.44e-10,8.05e-14,2.65e-09,0.999985099,1.39e-05,4.2e-12,1.03e-06
490,492,493,493,493,514,19918,nypost,19918,‘Housewives’ saved Dorinda after her husband’s death,happy,Real,1,-1,20.3,16.1,149.7,0.02,0.042,-0.064,0.0,0.0,0.0,0.57,1.0,0.38,0.0,0.44,1.9,1.0,0.0,0.0,1.48,0.0,1.78,0.22,0.0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0.371092618,0.539067149,0.0898403,0.184412181,0.6044929029999999,0.211094886,2.7e-12,3.2700000000000003e-24,2.38e-10,0.999983072,9.33e-13,1.5399999999999998e-05,1.52e-06
491,493,494,494,494,515,10225,nypost,10225,Surprise! Enrique Iglesias and Anna Kournikova welcome twins,happy,Real,1,-1,0.8,16.5,133.2,0.18,-0.016,0.065,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,1.88,0.9,0.0,0.16,0.06,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0.26768651600000004,0.7323135140000001,0.0,0.007849379,0.0,0.992150664,2.98e-08,6.27e-20,4.31e-15,0.999974012,3.41e-08,2.29e-11,2.6e-05
492,494,495,495,495,516,10910,nypost,10910,‘Get Out’ star adopted a puppy after film’s success,happy,Real,1,-1,3.5,15.1,140.0,-0.054000000000000006,0.191,0.01,1.09,1.23,0.0,0.67,1.64,1.27,0.0,1.33,2.69,2.02,0.0,0.5,0.68,0.0,1.01,0.0,0.11,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.209659427,0.790340602,0.0,0.0,0.0,1.0,5.21e-16,7.929999999999997e-26,9.07e-19,0.999973416,4.87e-14,2.59e-07,2.63e-05
493,495,496,496,496,517,7335,nypost,7335,You can now get high with Monica Lewinsky,happy,Real,1,-1,8.9,4.1,124.6,0.042,-0.031,-0.053,0.0,0.0,0.0,1.19,1.8,0.66,0.0,0.67,2.89,2.09,0.0,0.0,1.48,0.0,2.77,0.27,0.0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0.113084242,0.886915803,0.0,0.0,0.0,1.0,1.22e-09,8.6e-21,6.17e-07,0.999970436,2.84e-09,1.8100000000000006e-05,1.0800000000000003e-05
494,496,497,497,497,518,10352,nypost,10352,Man whose family was slaughtered in church massacre thanks supporters,happy,Real,1,-1,24.8,15.6,152.9,-0.066,-0.131,-0.012,0.3,0.0,0.0,1.01,2.17,3.91,0.71,2.78,2.38,1.78,0.85,0.0,0.78,0.0,2.46,0.24,0.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.150386125,0.849613905,0.0,0.144381776,0.0,0.855618298,2.72e-07,1.32e-15,6.67e-08,0.999964237,1.26e-07,1.75e-05,1.7800000000000002e-05
495,497,498,498,498,519,20714,nypost,20714,Sound near Argentine sub’s last location was ‘explosion’: navy,happy,Real,1,-1,-5.4,22.6,203.7,-0.055,0.021,0.008,0.03,0.3,0.95,0.3,1.08,2.03,0.24,1.11,1.16,0.0,0.0,0.0,0.0,0.13,0.6,0.0,0.0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0.440094918,0.2308916000000001,0.329013437,0.185069069,0.803224742,0.011706199,7.609999999999998e-07,8.94e-11,1.29e-09,0.999949813,1.7e-05,3.4500000000000005e-10,3.2500000000000004e-05
496,498,499,499,499,520,10722,nypost,10722,‘Half-dressed’ Conyers reportedly called staffer to office,happy,Real,1,-1,9.4,13.6,144.0,-0.14800000000000002,0.035,0.018000000000000002,0.2,0.39,0.3,1.19,0.0,0.35,0.0,0.0,0.42,0.0,0.39,0.76,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.355672717,0.628006041,0.016321262,0.102655336,0.037065852,0.8602789040000001,6.27e-07,2.35e-15,1.1e-07,0.999910712,5.74e-07,1.63e-05,7.159999999999999e-05
497,499,500,500,500,521,20516,nypost,20516,"Savannah Chrisley says she ""dodged a bullet"" with her ex-NBA boyfriend",happy,Real,1,-1,9.5,9.5,148.4,-0.05,0.131,0.032,0.14,0.71,0.0,0.0,1.61,0.74,0.72,3.11,2.99,1.09,0.54,0.0,0.67,0.0,3.4,2.48,0.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.162202328,0.837797701,0.0,0.0,0.796222925,0.20377709,1.64e-12,1.7e-29,3.05e-16,0.99984467,1.6600000000000006e-11,8.63e-05,6.890000000000001e-05
498,500,501,501,501,522,4953,nypost,4953,Eva Longoria sets up two projects at Fox,happy,Real,1,-1,1.2,16.0,133.3,-0.056,0.09,-0.075,0.0,0.34,0.0,0.46,0.91,0.55,0.0,0.53,2.41,1.54,0.0,0.51,0.87,0.0,1.44,0.77,0.27,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.315669805,0.590906084,0.093424082,0.0,0.0,1.0,3.04e-08,7.32e-14,5.58e-06,0.999830961,9.85e-07,2.33e-05,0.000139094
499,501,502,502,502,523,11298,nypost,11298,Miranda Kerr and Evan Spiegel are expecting their first child 👶🏻,happy,Real,1,-1,7.0,12.9,152.7,-0.053,0.1,0.125,0.0,0.0,0.33,0.0,2.53,1.27,0.0,0.57,3.63,0.11,0.0,0.0,1.2,0.0,1.2,0.09,0.14,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0.356851429,0.550032675,0.093115889,0.0,0.227177039,0.7728229759999999,1.4199999999999998e-12,6.999999999999999e-13,3.12e-05,0.999826968,2.48e-05,2.42e-15,0.000117019
500,502,503,503,503,524,11940,nypost,11940,Teacher caught masturbating at school butchered his family,happy,Real,1,-1,8.7,18.1,145.5,-0.021,0.113,0.033,0.29,0.54,0.51,0.7,0.47,0.37,0.0,0.37,1.72,1.64,0.0,0.0,1.31,0.0,1.66,0.06,0.0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0.186876878,0.813123167,0.0,0.0,0.709295452,0.290704578,1.36e-07,5.43e-14,5.58e-05,0.999803722,2.87e-06,5.73e-07,0.00013691299999999998
501,503,504,504,504,525,6361,nypost,6361,‘I’m very drunk’: Police dispatcher fired after DUI arrest,happy,Real,1,-1,11.9,8.6,123.4,0.036000000000000004,-0.16399999999999998,0.011,1.43,0.81,0.0,1.07,2.05,2.85,0.0,1.94,3.09,1.08,0.0,0.0,0.48,0.0,1.33,0.06,0.0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.24113588,0.758864105,0.0,0.0,0.0,1.0,5.4899999999999986e-05,1.48e-14,4.68e-06,0.999797285,1.49e-06,0.000122043,1.96e-05
502,504,505,505,505,526,580,nypost,580,Transgender candidate used to protect US from weapons of mass destruction,happy,Real,1,-1,-9.3,16.5,153.2,0.034,0.092,-0.119,0.0,0.0,0.58,0.0,1.81,0.98,0.0,2.17,2.82,0.2,0.23,0.0,0.71,0.0,1.52,0.08,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0.259323627,0.740676343,0.0,0.076114975,0.34858319200000004,0.575301766,1.55e-07,2.99e-08,2.2200000000000004e-08,0.999777257,7.52e-05,1.13e-08,0.000147309
503,505,506,506,506,527,15963,nypost,15963,Kids who play video games are smarter: study,happy,Real,1,-1,9.8,8.7,128.5,-0.159,0.039,0.067,1.3,1.83,0.0,1.19,1.17,0.13,0.0,0.56,1.68,1.19,1.17,0.0,1.94,0.0,2.04,0.0,0.0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.1457977,0.85420233,0.0,0.011068596000000002,0.0,0.988931417,5.26e-08,2.11e-18,2.83e-11,0.999763906,1.3800000000000002e-07,0.000209979,2.6e-05
504,506,507,507,507,528,18397,nypost,18397,The smitten pair celebrated their nuptials with friends and family in Italy,happy,Real,1,-1,17.2,13.4,123.6,-0.08199999999999999,-0.17,0.071,0.0,0.0,0.0,0.0,2.0,1.6,0.5,1.78,2.67,0.85,0.64,0.0,0.77,0.0,2.56,0.92,0.12,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.385327369,0.614672601,0.0,0.118723229,0.272850841,0.608425975,0.000247968,1.42e-13,4.8e-06,0.999743283,1.45e-07,1.81e-07,3.64e-06
505,507,508,508,508,529,11960,nypost,11960,"‘Eat, Pray, Love’ author Elizabeth Gilbert’s partner has died",happy,Real,1,-1,-6.0,9.5,148.7,-0.119,0.25,-0.116,0.14,0.04,0.0,0.0,2.42,1.78,0.24,2.49,3.12,0.34,0.0,0.0,0.0,0.0,1.94,1.54,0.0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.317747802,0.682252228,0.0,0.048263613,0.0,0.951736331,8.5e-07,3.96e-10,7.900000000000001e-05,0.999713361,0.00017449700000000002,3.08e-10,3.2299999999999986e-05
506,508,509,509,509,530,12273,nypost,12273,Woman dies after botched liposuction in ‘quest for perfection’,happy,Real,1,-1,18.7,13.3,126.9,0.086,-0.2,0.029,0.11,0.51,0.02,0.93,0.7,1.37,0.39,0.33,1.61,0.79,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.308380961,0.691619098,0.0,0.0,0.424237609,0.575762331,4.58e-09,2.54e-15,1.24e-07,0.999609768,1.25e-07,6.14e-06,0.000383889
507,509,510,510,510,531,3674,nypost,3674,Did Joanna Gaines reveal baby No. 5’s gender?,happy,Real,1,-1,18.6,25.3,146.2,-0.139,0.001,0.058,0.0,0.0,0.77,0.0,1.81,0.0,1.73,1.19,1.1,1.06,1.33,0.36,0.03,0.05,0.0,0.0,0.0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0.223542139,0.776457906,0.0,0.0,0.0,1.0,8.17e-06,8.46e-12,8.41e-05,0.999536872,4.24e-05,2.97e-06,0.000325484
508,510,511,511,511,532,7125,nypost,7125,Putin’s youngest daughter publicly ID’d despite her dad’s efforts to keep her top secret,happy,Real,1,-1,10.1,5.4,135.5,-0.073,-0.15,-0.063,0.0,0.0,0.0,0.0,1.51,0.49,0.9,2.34,1.94,2.85,0.3,0.0,1.08,0.0,1.34,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0.270504236,0.729495764,0.0,0.0,0.0,1.0,1.47e-06,2.33e-15,1.29e-08,0.999497533,7.03e-06,1.57e-05,0.000478348
509,511,512,512,512,533,3409,nypost,3409,A TV doc makes bagels part of fitness routine,happy,Real,1,-1,-3.0,13.8,133.8,-0.068,-0.111,-0.02,0.29,0.0,0.0,0.45,1.58,0.6,1.18,2.07,1.24,1.32,0.27,0.27,0.61,0.0,0.68,0.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.426720619,0.445476145,0.127803236,0.0,0.0,1.0,7.25e-07,1.74e-10,0.000436335,0.999476492,5.839999999999999e-07,4.92e-05,3.67e-05
510,512,513,513,513,534,7345,nypost,7345,Katie Couric can’t contain her smile after Matt Lauer was fired,happy,Real,1,-1,5.3,18.7,157.1,-0.064,0.099,-0.08,0.0,0.0,0.17,0.5,2.42,0.0,0.0,1.8,3.25,0.0,0.0,0.0,1.29,0.0,3.18,0.01,0.35,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.121753111,0.878246903,0.0,0.053625628,0.0,0.946374357,7.33e-07,1.9e-09,0.000320075,0.999459922,0.000216775,1.24e-08,2.59e-06
511,513,514,514,514,535,6419,nypost,6419,Teacher brutally murdered while moonlighting as house cleaner,happy,Real,1,-1,6.8,5.8,124.0,0.013,-0.092,0.057,1.11,0.0,0.0,1.56,2.48,1.01,0.29,2.52,2.19,2.82,0.43,0.0,0.63,0.0,2.53,0.0,0.0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.327625364,0.672374725,0.0,0.0,0.0,1.0,2.99e-07,6.11e-15,1.41e-09,0.999428809,1.67e-07,4.06e-05,0.000529968
512,514,515,515,515,536,709,nypost,709,Adolescence now starts at 10 and lasts until 24,happy,Real,1,-1,13.3,5.1,132.9,0.04,-0.14300000000000002,0.172,0.49,0.0,0.0,0.06,0.22,0.0,0.01,0.37,1.39,1.78,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0.4284516270000001,0.571548402,0.0,0.053462896,0.0,0.946537077,0.000186595,2.7800000000000003e-09,1.06e-06,0.999416232,0.00016884599999999998,3.68e-07,0.000226983
